stem,split,prefix,trailing_number,source,roya_count,coco_count,minador_count,total_annots,is_background
ROYA_MA_7,train,ROYA_MA,7,own_field,18,0,0,18,False
ROYA_MA_8,train,ROYA_MA,8,own_field,32,0,0,32,False
ROYA_MA_9,train,ROYA_MA,9,own_field,24,0,0,24,False
ROYA_Muy_A_1,train,ROYA_Muy_A,1,own_field,74,0,0,74,False
ROYA_Muy_A_10,train,ROYA_Muy_A,10,own_field,5,0,0,5,False
ROYA_Muy_A_11,train,ROYA_Muy_A,11,own_field,10,0,0,10,False
ROYA_Muy_A_12,train,ROYA_Muy_A,12,own_field,42,0,0,42,False
ROYA_Muy_A_13,train,ROYA_Muy_A,13,own_field,14,0,0,14,False
ROYA_Muy_A_14,train,ROYA_Muy_A,14,own_field,65,0,0,65,False
ROYA_Muy_A_15,train,ROYA_Muy_A,15,own_field,73,0,0,73,False
ROYA_Muy_A_16,train,ROYA_Muy_A,16,own_field,38,0,0,38,False
ROYA_Muy_A_17,train,ROYA_Muy_A,17,own_field,41,0,0,41,False
ROYA_Muy_A_18,train,ROYA_Muy_A,18,own_field,70,0,0,70,False
ROYA_Muy_A_2,train,ROYA_Muy_A,2,own_field,24,0,0,24,False
ROYA_Muy_A_20,train,ROYA_Muy_A,20,own_field,14,0,0,14,False
ROYA_Muy_A_21,train,ROYA_Muy_A,21,own_field,16,0,0,16,False
ROYA_Muy_A_22,train,ROYA_Muy_A,22,own_field,31,0,0,31,False
ROYA_Muy_A_23,train,ROYA_Muy_A,23,own_field,22,0,0,22,False
ROYA_Muy_A_24,train,ROYA_Muy_A,24,own_field,25,0,0,25,False
ROYA_Muy_A_26,train,ROYA_Muy_A,26,own_field,18,0,0,18,False
ROYA_Muy_A_27,train,ROYA_Muy_A,27,own_field,27,0,0,27,False
ROYA_Muy_A_28,train,ROYA_Muy_A,28,own_field,41,0,0,41,False
ROYA_Muy_A_29,train,ROYA_Muy_A,29,own_field,16,0,0,16,False
ROYA_Muy_A_3,train,ROYA_Muy_A,3,own_field,27,0,0,27,False
ROYA_Muy_A_31,train,ROYA_Muy_A,31,own_field,31,0,0,31,False
ROYA_Muy_A_6,train,ROYA_Muy_A,6,own_field,11,0,0,11,False
ROYA_Muy_A_7,train,ROYA_Muy_A,7,own_field,28,0,0,28,False
ROYA_Muy_A_9,train,ROYA_Muy_A,9,own_field,44,0,0,44,False
ROYA_P_A_10,train,ROYA_P_A,10,own_field,8,0,0,8,False
ROYA_P_A_11,train,ROYA_P_A,11,own_field,2,0,0,2,False
ROYA_P_A_13,train,ROYA_P_A,13,own_field,3,0,0,3,False
ROYA_P_A_14,train,ROYA_P_A,14,own_field,5,2,0,7,False
ROYA_P_A_15,train,ROYA_P_A,15,own_field,16,0,0,16,False
ROYA_P_A_16,train,ROYA_P_A,16,own_field,18,0,0,18,False
ROYA_P_A_17,train,ROYA_P_A,17,own_field,4,0,0,4,False
ROYA_P_A_18,train,ROYA_P_A,18,own_field,16,0,0,16,False
ROYA_P_A_19,train,ROYA_P_A,19,own_field,3,0,0,3,False
ROYA_P_A_2,train,ROYA_P_A,2,own_field,5,0,0,5,False
ROYA_P_A_20,train,ROYA_P_A,20,own_field,4,0,0,4,False
ROYA_P_A_21,train,ROYA_P_A,21,own_field,6,0,0,6,False
ROYA_P_A_23,train,ROYA_P_A,23,own_field,16,0,0,16,False
ROYA_P_A_24,train,ROYA_P_A,24,own_field,4,0,0,4,False
ROYA_P_A_27,train,ROYA_P_A,27,own_field,10,0,0,10,False
ROYA_P_A_28,train,ROYA_P_A,28,own_field,4,0,0,4,False
ROYA_P_A_29,train,ROYA_P_A,29,own_field,3,0,0,3,False
ROYA_P_A_30,train,ROYA_P_A,30,own_field,5,0,0,5,False
ROYA_P_A_31,train,ROYA_P_A,31,own_field,3,0,0,3,False
ROYA_P_A_33,train,ROYA_P_A,33,own_field,3,0,0,3,False
ROYA_P_A_34,train,ROYA_P_A,34,own_field,4,0,0,4,False
ROYA_P_A_35,train,ROYA_P_A,35,own_field,4,0,0,4,False
ROYA_P_A_36,train,ROYA_P_A,36,own_field,13,0,0,13,False
ROYA_P_A_39,train,ROYA_P_A,39,own_field,9,0,0,9,False
ROYA_P_A_4,train,ROYA_P_A,4,own_field,5,0,0,5,False
ROYA_P_A_41,train,ROYA_P_A,41,own_field,8,0,0,8,False
ROYA_P_A_43,train,ROYA_P_A,43,own_field,21,0,0,21,False
ROYA_P_A_45,train,ROYA_P_A,45,own_field,10,0,0,10,False
ROYA_P_A_46,train,ROYA_P_A,46,own_field,13,0,0,13,False
ROYA_P_A_48,train,ROYA_P_A,48,own_field,6,0,0,6,False
ROYA_P_A_49,train,ROYA_P_A,49,own_field,19,0,0,19,False
ROYA_P_A_5,train,ROYA_P_A,5,own_field,17,0,0,17,False
ROYA_P_A_50,train,ROYA_P_A,50,own_field,16,0,0,16,False
ROYA_P_A_51,train,ROYA_P_A,51,own_field,11,1,0,12,False
ROYA_P_A_52,train,ROYA_P_A,52,own_field,2,0,0,2,False
ROYA_P_A_53,train,ROYA_P_A,53,own_field,1,0,0,1,False
ROYA_P_A_54,train,ROYA_P_A,54,own_field,2,0,0,2,False
ROYA_P_A_55,train,ROYA_P_A,55,own_field,1,0,0,1,False
ROYA_P_A_56,train,ROYA_P_A,56,own_field,8,0,0,8,False
ROYA_P_A_57,train,ROYA_P_A,57,own_field,2,0,0,2,False
ROYA_P_A_59,train,ROYA_P_A,59,own_field,10,0,0,10,False
ROYA_P_A_6,train,ROYA_P_A,6,own_field,7,1,0,8,False
ROYA_P_A_60,train,ROYA_P_A,60,own_field,11,0,0,11,False
ROYA_P_A_7,train,ROYA_P_A,7,own_field,6,0,0,6,False
ROYA_P_A_8,train,ROYA_P_A,8,own_field,11,0,0,11,False
ROYA_RECORTES_10,train,ROYA_RECORTES,10,rust_and_leaf_miner,4,0,0,4,False
ROYA_RECORTES_101,train,ROYA_RECORTES,101,rust_and_leaf_miner,12,0,0,12,False
ROYA_RECORTES_103,train,ROYA_RECORTES,103,rust_and_leaf_miner,7,0,0,7,False
ROYA_RECORTES_104,train,ROYA_RECORTES,104,rust_and_leaf_miner,9,0,0,9,False
ROYA_RECORTES_106,train,ROYA_RECORTES,106,rust_and_leaf_miner,2,0,0,2,False
ROYA_RECORTES_107,train,ROYA_RECORTES,107,rust_and_leaf_miner,4,0,0,4,False
ROYA_RECORTES_108,train,ROYA_RECORTES,108,rust_and_leaf_miner,9,0,0,9,False
ROYA_RECORTES_109,train,ROYA_RECORTES,109,rust_and_leaf_miner,6,0,0,6,False
ROYA_RECORTES_110,train,ROYA_RECORTES,110,rust_and_leaf_miner,5,0,0,5,False
ROYA_RECORTES_12,train,ROYA_RECORTES,12,rust_and_leaf_miner,5,0,0,5,False
ROYA_RECORTES_13,train,ROYA_RECORTES,13,rust_and_leaf_miner,5,0,0,5,False
ROYA_RECORTES_14,train,ROYA_RECORTES,14,rust_and_leaf_miner,12,0,0,12,False
ROYA_RECORTES_15,train,ROYA_RECORTES,15,rust_and_leaf_miner,10,0,0,10,False
ROYA_RECORTES_16,train,ROYA_RECORTES,16,rust_and_leaf_miner,2,0,0,2,False
ROYA_RECORTES_17,train,ROYA_RECORTES,17,rust_and_leaf_miner,13,0,0,13,False
ROYA_RECORTES_18,train,ROYA_RECORTES,18,rust_and_leaf_miner,20,0,0,20,False
ROYA_RECORTES_19,train,ROYA_RECORTES,19,rust_and_leaf_miner,13,0,0,13,False
ROYA_RECORTES_2,train,ROYA_RECORTES,2,rust_and_leaf_miner,18,0,0,18,False
ROYA_RECORTES_20,train,ROYA_RECORTES,20,rust_and_leaf_miner,13,0,0,13,False
ROYA_RECORTES_21,train,ROYA_RECORTES,21,rust_and_leaf_miner,5,0,0,5,False
ROYA_RECORTES_23,train,ROYA_RECORTES,23,rust_and_leaf_miner,12,0,0,12,False
ROYA_RECORTES_24,train,ROYA_RECORTES,24,rust_and_leaf_miner,7,0,0,7,False
ROYA_RECORTES_25,train,ROYA_RECORTES,25,rust_and_leaf_miner,4,0,0,4,False
ROYA_RECORTES_26,train,ROYA_RECORTES,26,rust_and_leaf_miner,4,0,1,5,False
ROYA_RECORTES_27,train,ROYA_RECORTES,27,rust_and_leaf_miner,3,0,0,3,False
ROYA_RECORTES_29,train,ROYA_RECORTES,29,rust_and_leaf_miner,5,0,0,5,False
ROYA_RECORTES_3,train,ROYA_RECORTES,3,rust_and_leaf_miner,5,0,0,5,False
ROYA_RECORTES_31,train,ROYA_RECORTES,31,rust_and_leaf_miner,3,0,0,3,False
ROYA_RECORTES_33,train,ROYA_RECORTES,33,rust_and_leaf_miner,2,0,0,2,False
ROYA_RECORTES_35,train,ROYA_RECORTES,35,rust_and_leaf_miner,2,0,0,2,False
ROYA_RECORTES_39,train,ROYA_RECORTES,39,rust_and_leaf_miner,6,0,0,6,False
ROYA_RECORTES_41,train,ROYA_RECORTES,41,rust_and_leaf_miner,6,0,0,6,False
ROYA_RECORTES_42,train,ROYA_RECORTES,42,rust_and_leaf_miner,8,0,0,8,False
ROYA_RECORTES_44,train,ROYA_RECORTES,44,rust_and_leaf_miner,14,0,0,14,False
ROYA_RECORTES_45,train,ROYA_RECORTES,45,rust_and_leaf_miner,6,0,0,6,False
ROYA_RECORTES_46,train,ROYA_RECORTES,46,rust_and_leaf_miner,8,0,0,8,False
ROYA_RECORTES_49,train,ROYA_RECORTES,49,rust_and_leaf_miner,9,0,0,9,False
ROYA_RECORTES_50,train,ROYA_RECORTES,50,rust_and_leaf_miner,4,0,0,4,False
ROYA_RECORTES_51,train,ROYA_RECORTES,51,rust_and_leaf_miner,2,0,0,2,False
ROYA_RECORTES_53,train,ROYA_RECORTES,53,rust_and_leaf_miner,3,0,0,3,False
ROYA_RECORTES_54,train,ROYA_RECORTES,54,rust_and_leaf_miner,4,0,0,4,False
ROYA_RECORTES_57,train,ROYA_RECORTES,57,rust_and_leaf_miner,3,0,0,3,False
ROYA_RECORTES_58,train,ROYA_RECORTES,58,rust_and_leaf_miner,2,0,0,2,False
ROYA_RECORTES_59,train,ROYA_RECORTES,59,rust_and_leaf_miner,1,0,0,1,False
ROYA_RECORTES_6,train,ROYA_RECORTES,6,rust_and_leaf_miner,6,0,0,6,False
ROYA_RECORTES_60,train,ROYA_RECORTES,60,rust_and_leaf_miner,3,0,0,3,False
ROYA_RECORTES_62,train,ROYA_RECORTES,62,rust_and_leaf_miner,4,0,0,4,False
ROYA_RECORTES_64,train,ROYA_RECORTES,64,rust_and_leaf_miner,8,0,0,8,False
ROYA_RECORTES_65,train,ROYA_RECORTES,65,rust_and_leaf_miner,2,0,0,2,False
ROYA_RECORTES_67,train,ROYA_RECORTES,67,rust_and_leaf_miner,7,0,0,7,False
ROYA_RECORTES_69,train,ROYA_RECORTES,69,rust_and_leaf_miner,13,0,0,13,False
ROYA_RECORTES_7,train,ROYA_RECORTES,7,rust_and_leaf_miner,14,0,0,14,False
ROYA_RECORTES_71,train,ROYA_RECORTES,71,rust_and_leaf_miner,7,0,0,7,False
ROYA_RECORTES_72,train,ROYA_RECORTES,72,rust_and_leaf_miner,5,0,0,5,False
ROYA_RECORTES_73,train,ROYA_RECORTES,73,rust_and_leaf_miner,7,0,0,7,False
ROYA_RECORTES_74,train,ROYA_RECORTES,74,rust_and_leaf_miner,5,0,0,5,False
ROYA_RECORTES_76,train,ROYA_RECORTES,76,rust_and_leaf_miner,5,0,0,5,False
ROYA_RECORTES_77,train,ROYA_RECORTES,77,rust_and_leaf_miner,4,0,0,4,False
ROYA_RECORTES_8,train,ROYA_RECORTES,8,rust_and_leaf_miner,13,0,0,13,False
ROYA_RECORTES_80,train,ROYA_RECORTES,80,rust_and_leaf_miner,4,0,0,4,False
ROYA_RECORTES_81,train,ROYA_RECORTES,81,rust_and_leaf_miner,2,0,0,2,False
ROYA_RECORTES_82,train,ROYA_RECORTES,82,rust_and_leaf_miner,5,0,0,5,False
ROYA_RECORTES_83,train,ROYA_RECORTES,83,rust_and_leaf_miner,4,0,0,4,False
ROYA_RECORTES_85,train,ROYA_RECORTES,85,rust_and_leaf_miner,7,0,0,7,False
ROYA_RECORTES_86,train,ROYA_RECORTES,86,rust_and_leaf_miner,4,0,0,4,False
ROYA_RECORTES_87,train,ROYA_RECORTES,87,rust_and_leaf_miner,5,0,0,5,False
ROYA_RECORTES_88,train,ROYA_RECORTES,88,rust_and_leaf_miner,5,0,0,5,False
ROYA_RECORTES_89,train,ROYA_RECORTES,89,rust_and_leaf_miner,8,0,0,8,False
ROYA_RECORTES_9,train,ROYA_RECORTES,9,rust_and_leaf_miner,5,0,0,5,False
ROYA_RECORTES_90,train,ROYA_RECORTES,90,rust_and_leaf_miner,6,0,0,6,False
ROYA_RECORTES_91,train,ROYA_RECORTES,91,rust_and_leaf_miner,4,0,0,4,False
ROYA_RECORTES_92,train,ROYA_RECORTES,92,rust_and_leaf_miner,9,0,0,9,False
ROYA_RECORTES_93,train,ROYA_RECORTES,93,rust_and_leaf_miner,9,0,0,9,False
ROYA_RECORTES_95,train,ROYA_RECORTES,95,rust_and_leaf_miner,14,0,0,14,False
ROYA_RECORTES_96,train,ROYA_RECORTES,96,rust_and_leaf_miner,5,0,0,5,False
ROYA_RECORTES_98,train,ROYA_RECORTES,98,rust_and_leaf_miner,5,0,0,5,False
ROYA_RECORTES_99,train,ROYA_RECORTES,99,rust_and_leaf_miner,3,0,0,3,False
SANAS_NUEVAS_1,train,SANAS_NUEVAS,1,own_field,0,0,0,0,True
SANAS_NUEVAS_100,train,SANAS_NUEVAS,100,own_field,0,0,0,0,True
SANAS_NUEVAS_104,train,SANAS_NUEVAS,104,own_field,0,0,0,0,True
SANAS_NUEVAS_105,train,SANAS_NUEVAS,105,own_field,0,0,0,0,True
SANAS_NUEVAS_106,train,SANAS_NUEVAS,106,own_field,0,0,0,0,True
SANAS_NUEVAS_107,train,SANAS_NUEVAS,107,own_field,0,0,0,0,True
SANAS_NUEVAS_108,train,SANAS_NUEVAS,108,own_field,0,0,0,0,True
SANAS_NUEVAS_109,train,SANAS_NUEVAS,109,own_field,0,0,0,0,True
SANAS_NUEVAS_11,train,SANAS_NUEVAS,11,own_field,0,0,0,0,True
SANAS_NUEVAS_110,train,SANAS_NUEVAS,110,own_field,0,0,0,0,True
SANAS_NUEVAS_113,train,SANAS_NUEVAS,113,own_field,0,0,0,0,True
SANAS_NUEVAS_115,train,SANAS_NUEVAS,115,own_field,0,0,0,0,True
SANAS_NUEVAS_116,train,SANAS_NUEVAS,116,own_field,0,0,0,0,True
SANAS_NUEVAS_117,train,SANAS_NUEVAS,117,own_field,0,0,0,0,True
SANAS_NUEVAS_119,train,SANAS_NUEVAS,119,own_field,0,0,0,0,True
SANAS_NUEVAS_12,train,SANAS_NUEVAS,12,own_field,0,0,0,0,True
SANAS_NUEVAS_123,train,SANAS_NUEVAS,123,own_field,0,0,0,0,True
SANAS_NUEVAS_124,train,SANAS_NUEVAS,124,own_field,0,0,0,0,True
SANAS_NUEVAS_126,train,SANAS_NUEVAS,126,own_field,0,0,0,0,True
SANAS_NUEVAS_127,train,SANAS_NUEVAS,127,own_field,0,0,0,0,True
SANAS_NUEVAS_129,train,SANAS_NUEVAS,129,own_field,0,0,0,0,True
SANAS_NUEVAS_13,train,SANAS_NUEVAS,13,own_field,0,0,0,0,True
SANAS_NUEVAS_130,train,SANAS_NUEVAS,130,own_field,0,0,0,0,True
SANAS_NUEVAS_131,train,SANAS_NUEVAS,131,own_field,0,0,0,0,True
SANAS_NUEVAS_132,train,SANAS_NUEVAS,132,own_field,0,0,0,0,True
SANAS_NUEVAS_134,train,SANAS_NUEVAS,134,own_field,0,0,0,0,True
SANAS_NUEVAS_136,train,SANAS_NUEVAS,136,own_field,0,0,0,0,True
SANAS_NUEVAS_137,train,SANAS_NUEVAS,137,own_field,0,0,0,0,True
SANAS_NUEVAS_138,train,SANAS_NUEVAS,138,own_field,0,0,0,0,True
SANAS_NUEVAS_14,train,SANAS_NUEVAS,14,own_field,0,0,0,0,True
SANAS_NUEVAS_140,train,SANAS_NUEVAS,140,own_field,0,0,0,0,True
SANAS_NUEVAS_142,train,SANAS_NUEVAS,142,own_field,0,0,0,0,True
SANAS_NUEVAS_143,train,SANAS_NUEVAS,143,own_field,0,0,0,0,True
SANAS_NUEVAS_147,train,SANAS_NUEVAS,147,own_field,0,0,0,0,True
SANAS_NUEVAS_148,train,SANAS_NUEVAS,148,own_field,0,0,0,0,True
SANAS_NUEVAS_15,train,SANAS_NUEVAS,15,own_field,0,0,0,0,True
SANAS_NUEVAS_150,train,SANAS_NUEVAS,150,own_field,0,0,0,0,True
SANAS_NUEVAS_151,train,SANAS_NUEVAS,151,own_field,0,0,0,0,True
SANAS_NUEVAS_152,train,SANAS_NUEVAS,152,own_field,0,0,0,0,True
SANAS_NUEVAS_153,train,SANAS_NUEVAS,153,own_field,0,0,0,0,True
SANAS_NUEVAS_154,train,SANAS_NUEVAS,154,own_field,0,0,0,0,True
SANAS_NUEVAS_155,train,SANAS_NUEVAS,155,own_field,0,0,0,0,True
SANAS_NUEVAS_156,train,SANAS_NUEVAS,156,own_field,0,0,0,0,True
SANAS_NUEVAS_158,train,SANAS_NUEVAS,158,own_field,0,0,0,0,True
SANAS_NUEVAS_161,train,SANAS_NUEVAS,161,own_field,0,0,0,0,True
SANAS_NUEVAS_162,train,SANAS_NUEVAS,162,own_field,0,0,0,0,True
SANAS_NUEVAS_164,train,SANAS_NUEVAS,164,own_field,0,0,0,0,True
SANAS_NUEVAS_165,train,SANAS_NUEVAS,165,own_field,0,0,0,0,True
SANAS_NUEVAS_166,train,SANAS_NUEVAS,166,own_field,0,0,0,0,True
SANAS_NUEVAS_168,train,SANAS_NUEVAS,168,own_field,0,0,0,0,True
SANAS_NUEVAS_17,train,SANAS_NUEVAS,17,own_field,0,0,0,0,True
SANAS_NUEVAS_170,train,SANAS_NUEVAS,170,own_field,0,0,0,0,True
SANAS_NUEVAS_171,train,SANAS_NUEVAS,171,own_field,0,0,0,0,True
SANAS_NUEVAS_173,train,SANAS_NUEVAS,173,own_field,0,0,0,0,True
SANAS_NUEVAS_174,train,SANAS_NUEVAS,174,own_field,0,0,0,0,True
SANAS_NUEVAS_175,train,SANAS_NUEVAS,175,own_field,0,0,0,0,True
SANAS_NUEVAS_176,train,SANAS_NUEVAS,176,own_field,0,0,0,0,True
SANAS_NUEVAS_178,train,SANAS_NUEVAS,178,own_field,1,0,0,1,False
SANAS_NUEVAS_179,train,SANAS_NUEVAS,179,own_field,0,0,0,0,True
SANAS_NUEVAS_180,train,SANAS_NUEVAS,180,own_field,0,0,0,0,True
SANAS_NUEVAS_181,train,SANAS_NUEVAS,181,own_field,2,0,0,2,False
SANAS_NUEVAS_182,train,SANAS_NUEVAS,182,own_field,0,0,0,0,True
SANAS_NUEVAS_183,train,SANAS_NUEVAS,183,own_field,0,0,0,0,True
SANAS_NUEVAS_184,train,SANAS_NUEVAS,184,own_field,2,0,0,2,False
SANAS_NUEVAS_185,train,SANAS_NUEVAS,185,own_field,0,0,0,0,True
SANAS_NUEVAS_187,train,SANAS_NUEVAS,187,own_field,0,0,0,0,True
SANAS_NUEVAS_189,train,SANAS_NUEVAS,189,own_field,0,0,0,0,True
SANAS_NUEVAS_19,train,SANAS_NUEVAS,19,own_field,0,0,0,0,True
SANAS_NUEVAS_190,train,SANAS_NUEVAS,190,own_field,0,0,0,0,True
SANAS_NUEVAS_191,train,SANAS_NUEVAS,191,own_field,0,0,0,0,True
SANAS_NUEVAS_192,train,SANAS_NUEVAS,192,own_field,0,0,0,0,True
SANAS_NUEVAS_193,train,SANAS_NUEVAS,193,own_field,0,0,0,0,True
SANAS_NUEVAS_195,train,SANAS_NUEVAS,195,own_field,0,0,0,0,True
SANAS_NUEVAS_196,train,SANAS_NUEVAS,196,own_field,0,0,0,0,True
SANAS_NUEVAS_197,train,SANAS_NUEVAS,197,own_field,0,0,0,0,True
SANAS_NUEVAS_198,train,SANAS_NUEVAS,198,own_field,0,0,0,0,True
SANAS_NUEVAS_199,train,SANAS_NUEVAS,199,own_field,0,0,0,0,True
SANAS_NUEVAS_2,train,SANAS_NUEVAS,2,own_field,0,0,0,0,True
SANAS_NUEVAS_20,train,SANAS_NUEVAS,20,own_field,0,0,0,0,True
SANAS_NUEVAS_201,train,SANAS_NUEVAS,201,own_field,0,0,0,0,True
SANAS_NUEVAS_202,train,SANAS_NUEVAS,202,own_field,0,0,0,0,True
SANAS_NUEVAS_205,train,SANAS_NUEVAS,205,own_field,0,0,0,0,True
SANAS_NUEVAS_206,train,SANAS_NUEVAS,206,own_field,0,0,0,0,True
SANAS_NUEVAS_207,train,SANAS_NUEVAS,207,own_field,0,0,0,0,True
SANAS_NUEVAS_209,train,SANAS_NUEVAS,209,own_field,0,0,0,0,True
SANAS_NUEVAS_210,train,SANAS_NUEVAS,210,own_field,0,0,0,0,True
SANAS_NUEVAS_211,train,SANAS_NUEVAS,211,own_field,0,0,0,0,True
SANAS_NUEVAS_212,train,SANAS_NUEVAS,212,own_field,0,0,0,0,True
SANAS_NUEVAS_214,train,SANAS_NUEVAS,214,own_field,0,0,0,0,True
SANAS_NUEVAS_216,train,SANAS_NUEVAS,216,own_field,0,0,0,0,True
SANAS_NUEVAS_218,train,SANAS_NUEVAS,218,own_field,0,0,0,0,True
SANAS_NUEVAS_219,train,SANAS_NUEVAS,219,own_field,0,0,0,0,True
SANAS_NUEVAS_22,train,SANAS_NUEVAS,22,own_field,0,0,0,0,True
SANAS_NUEVAS_221,train,SANAS_NUEVAS,221,own_field,0,0,0,0,True
SANAS_NUEVAS_222,train,SANAS_NUEVAS,222,own_field,0,0,0,0,True
SANAS_NUEVAS_224,train,SANAS_NUEVAS,224,own_field,0,0,0,0,True
SANAS_NUEVAS_225,train,SANAS_NUEVAS,225,own_field,0,0,0,0,True
SANAS_NUEVAS_226,train,SANAS_NUEVAS,226,own_field,0,0,0,0,True
SANAS_NUEVAS_227,train,SANAS_NUEVAS,227,own_field,0,0,0,0,True
SANAS_NUEVAS_228,train,SANAS_NUEVAS,228,own_field,0,0,0,0,True
SANAS_NUEVAS_229,train,SANAS_NUEVAS,229,own_field,0,0,0,0,True
SANAS_NUEVAS_23,train,SANAS_NUEVAS,23,own_field,0,0,0,0,True
SANAS_NUEVAS_230,train,SANAS_NUEVAS,230,own_field,0,0,0,0,True
SANAS_NUEVAS_231,train,SANAS_NUEVAS,231,own_field,0,0,0,0,True
SANAS_NUEVAS_232,train,SANAS_NUEVAS,232,own_field,0,0,0,0,True
SANAS_NUEVAS_233,train,SANAS_NUEVAS,233,own_field,0,0,0,0,True
SANAS_NUEVAS_234,train,SANAS_NUEVAS,234,own_field,0,0,0,0,True
SANAS_NUEVAS_236,train,SANAS_NUEVAS,236,own_field,0,0,0,0,True
SANAS_NUEVAS_237,train,SANAS_NUEVAS,237,own_field,0,0,0,0,True
SANAS_NUEVAS_239,train,SANAS_NUEVAS,239,own_field,2,0,0,2,False
SANAS_NUEVAS_24,train,SANAS_NUEVAS,24,own_field,0,0,0,0,True
SANAS_NUEVAS_240,train,SANAS_NUEVAS,240,own_field,0,0,0,0,True
SANAS_NUEVAS_242,train,SANAS_NUEVAS,242,own_field,0,0,0,0,True
SANAS_NUEVAS_243,train,SANAS_NUEVAS,243,own_field,0,0,0,0,True
SANAS_NUEVAS_244,train,SANAS_NUEVAS,244,own_field,0,0,0,0,True
SANAS_NUEVAS_245,train,SANAS_NUEVAS,245,own_field,0,0,0,0,True
SANAS_NUEVAS_246,train,SANAS_NUEVAS,246,own_field,0,0,0,0,True
SANAS_NUEVAS_247,train,SANAS_NUEVAS,247,own_field,0,0,0,0,True
SANAS_NUEVAS_248,train,SANAS_NUEVAS,248,own_field,0,0,0,0,True
SANAS_NUEVAS_25,train,SANAS_NUEVAS,25,own_field,0,0,0,0,True
SANAS_NUEVAS_251,train,SANAS_NUEVAS,251,own_field,0,0,0,0,True
SANAS_NUEVAS_253,train,SANAS_NUEVAS,253,own_field,0,0,0,0,True
SANAS_NUEVAS_254,train,SANAS_NUEVAS,254,own_field,0,0,0,0,True
SANAS_NUEVAS_256,train,SANAS_NUEVAS,256,own_field,0,0,0,0,True
SANAS_NUEVAS_258,train,SANAS_NUEVAS,258,own_field,0,0,0,0,True
SANAS_NUEVAS_259,train,SANAS_NUEVAS,259,own_field,0,0,0,0,True
SANAS_NUEVAS_26,train,SANAS_NUEVAS,26,own_field,0,0,0,0,True
SANAS_NUEVAS_260,train,SANAS_NUEVAS,260,own_field,0,0,0,0,True
SANAS_NUEVAS_262,train,SANAS_NUEVAS,262,own_field,0,0,0,0,True
SANAS_NUEVAS_265,train,SANAS_NUEVAS,265,own_field,0,0,0,0,True
SANAS_NUEVAS_267,train,SANAS_NUEVAS,267,own_field,0,0,0,0,True
SANAS_NUEVAS_268,train,SANAS_NUEVAS,268,own_field,0,0,0,0,True
SANAS_NUEVAS_27,train,SANAS_NUEVAS,27,own_field,0,0,0,0,True
SANAS_NUEVAS_270,train,SANAS_NUEVAS,270,own_field,0,1,0,1,False
SANAS_NUEVAS_271,train,SANAS_NUEVAS,271,own_field,0,0,0,0,True
SANAS_NUEVAS_272,train,SANAS_NUEVAS,272,own_field,0,0,0,0,True
SANAS_NUEVAS_274,train,SANAS_NUEVAS,274,own_field,0,0,0,0,True
SANAS_NUEVAS_275,train,SANAS_NUEVAS,275,own_field,0,0,0,0,True
SANAS_NUEVAS_276,train,SANAS_NUEVAS,276,own_field,0,0,0,0,True
SANAS_NUEVAS_277,train,SANAS_NUEVAS,277,own_field,0,0,0,0,True
SANAS_NUEVAS_280,train,SANAS_NUEVAS,280,own_field,0,0,0,0,True
SANAS_NUEVAS_281,train,SANAS_NUEVAS,281,own_field,0,0,0,0,True
SANAS_NUEVAS_282,train,SANAS_NUEVAS,282,own_field,0,0,0,0,True
SANAS_NUEVAS_287,train,SANAS_NUEVAS,287,own_field,1,0,0,1,False
SANAS_NUEVAS_288,train,SANAS_NUEVAS,288,own_field,0,0,0,0,True
SANAS_NUEVAS_290,train,SANAS_NUEVAS,290,own_field,0,0,0,0,True
SANAS_NUEVAS_291,train,SANAS_NUEVAS,291,own_field,0,0,0,0,True
SANAS_NUEVAS_293,train,SANAS_NUEVAS,293,own_field,0,0,0,0,True
SANAS_NUEVAS_294,train,SANAS_NUEVAS,294,own_field,0,0,0,0,True
SANAS_NUEVAS_295,train,SANAS_NUEVAS,295,own_field,0,0,0,0,True
SANAS_NUEVAS_297,train,SANAS_NUEVAS,297,own_field,0,0,0,0,True
SANAS_NUEVAS_298,train,SANAS_NUEVAS,298,own_field,0,0,0,0,True
SANAS_NUEVAS_3,train,SANAS_NUEVAS,3,own_field,0,0,0,0,True
SANAS_NUEVAS_30,train,SANAS_NUEVAS,30,own_field,0,0,0,0,True
SANAS_NUEVAS_301,train,SANAS_NUEVAS,301,own_field,0,0,0,0,True
SANAS_NUEVAS_302,train,SANAS_NUEVAS,302,own_field,0,0,0,0,True
SANAS_NUEVAS_303,train,SANAS_NUEVAS,303,own_field,0,0,0,0,True
SANAS_NUEVAS_304,train,SANAS_NUEVAS,304,own_field,0,0,0,0,True
SANAS_NUEVAS_306,train,SANAS_NUEVAS,306,own_field,0,0,0,0,True
SANAS_NUEVAS_307,train,SANAS_NUEVAS,307,own_field,0,0,0,0,True
SANAS_NUEVAS_309,train,SANAS_NUEVAS,309,own_field,0,0,0,0,True
SANAS_NUEVAS_31,train,SANAS_NUEVAS,31,own_field,3,0,0,3,False
SANAS_NUEVAS_310,train,SANAS_NUEVAS,310,own_field,0,0,0,0,True
SANAS_NUEVAS_313,train,SANAS_NUEVAS,313,own_field,0,0,0,0,True
