img_a_path,img_a_split,img_a_stem,img_a_prefix,img_a_source,img_b_path,img_b_split,img_b_stem,img_b_prefix,img_b_source,label_count_a_roya,label_count_a_coco,label_count_a_minador,label_count_b_roya,label_count_b_coco,label_count_b_minador,phash_dist,dhash_dist,cosine_sim,sift_inliers,containment_a_in_b,containment_b_in_a
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_22.jpg,train,SANAS_NUEVAS_22,SANAS,"{'filename': 'SANAS_NUEVAS_22.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '8665b4a199a59042beec9a1cdb08cfa4041fb30d0ee17f5da17fb9eddd403013', 'n_annotations': '0', 'class_ids_present': '', 'width': '768', 'height': '960'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_29.jpg,val,SANAS_NUEVAS_29,SANAS,"{'filename': 'SANAS_NUEVAS_29.jpg', 'split': 'val', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '41d5e5fb83d465548050daa68deda7f8eeb8e3a94ce74c584f177c421e1a9cfc', 'n_annotations': '0', 'class_ids_present': '', 'width': '960', 'height': '576'}",0,0,0,0,0,0,-1,-1,0.931742250919342,5,1.7858434e-05,1.3393826e-05
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_104.jpg,train,COCO_RECORTE_104,COCO,"{'filename': 'COCO_RECORTE_104.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': 'c40c6045a73753ca22b3054d6336c1dce467ef72062e60e2339254d1725d3e10', 'n_annotations': '5', 'class_ids_present': '1', 'width': '512', 'height': '320'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\COCO_RECORTE_99.jpg,val,COCO_RECORTE_99,COCO,"{'filename': 'COCO_RECORTE_99.jpg', 'split': 'test', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '687ef9bede91bed95758ed71d07a822dd618c3dd1e5f6648d59e78c5c6203cc1', 'n_annotations': '6', 'class_ids_present': '1', 'width': '512', 'height': '448'}",0,5,0,0,6,0,-1,-1,0.9051522016525269,5,5.253724e-06,7.3552133e-06
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_7.jpg,train,SANAS_NUEVAS_7,SANAS,"{'filename': 'SANAS_NUEVAS_7.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '516b1fbd5f57abfe58f79abd31ba7f3a06bda1bb0143a1006729393c58f18106', 'n_annotations': '0', 'class_ids_present': '', 'width': '768', 'height': '960'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_159.jpg,val,SANAS_NUEVAS_159,SANAS,"{'filename': 'SANAS_NUEVAS_159.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '5d872de38360e6513f2ffcddcfe809a74a9a96163ed450b5f88cd1d7a17e74db', 'n_annotations': '0', 'class_ids_present': '', 'width': '704', 'height': '960'}",0,0,0,0,0,0,-1,-1,0.8896853923797607,5,0.045338947,0.041560702
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_268.jpg,train,SANAS_NUEVAS_268,SANAS,"{'filename': 'SANAS_NUEVAS_268.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '4c3c578f747b6ffc8103d062dd5bdd114dcc51df3654cfcffa271ff10f4e1187', 'n_annotations': '0', 'class_ids_present': '', 'width': '896', 'height': '960'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_263.jpg,val,SANAS_NUEVAS_263,SANAS,"{'filename': 'SANAS_NUEVAS_263.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '5fa60a76abef20ebc9316f68dc0024cc5f72a0b6ad4e9e7864235be594747506', 'n_annotations': '0', 'class_ids_present': '', 'width': '896', 'height': '960'}",0,0,0,0,0,0,-1,-1,0.9612201452255249,5,0.00028077533,0.00028077533
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_43.jpg,test,SANAS_SOCORRO_43,SANAS,"{'filename': 'SANAS_SOCORRO_43.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '130c426c6e71c18283fdb416b3035d1f8ed3e99d5f641f22a546b1d3a3552b95', 'n_annotations': '0', 'class_ids_present': '', 'width': '960', 'height': '896'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_320.jpg,train,SANAS_SOCORRO_320,SANAS,"{'filename': 'SANAS_SOCORRO_320.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': 'f56c2a295bcbb40695385bb2ead261f08710122d63f06682cebd22c854ae7865', 'n_annotations': '0', 'class_ids_present': '', 'width': '960', 'height': '640'}",0,0,0,0,0,0,-1,-1,0.9355707168579102,5,0.00014029795,0.00010021283
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINEIRO_32.jpg,test,MINEIRO_32,MINEIRO,"{'filename': 'MINEIRO_32.jpg', 'split': 'train', 'inferred_source': 'rust_and_leaf_miner', 'provenance_evidence': 'declared_by_author', 'sha256': 'ea3addaba3bb970ef834b37b45c78eafeb7eaf721fafb447cb24195f6a8b13f3', 'n_annotations': '4', 'class_ids_present': '3', 'width': '960', 'height': '512'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_16.jpg,train,MINEIRO_16,MINEIRO,"{'filename': 'MINEIRO_16.jpg', 'split': 'train', 'inferred_source': 'rust_and_leaf_miner', 'provenance_evidence': 'declared_by_author', 'sha256': '4bd392d59c854273a1482e6589f88a4f029ed60e2c3dbb87884db57ddca3c1cc', 'n_annotations': '3', 'class_ids_present': '3', 'width': '960', 'height': '576'}",0,0,4,0,0,3,-1,-1,0.9164185523986816,5,0.07513182,0.0845233
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_122.jpg,test,SANAS_NUEVAS_122,SANAS,"{'filename': 'SANAS_NUEVAS_122.jpg', 'split': 'test', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '1331188dd1312b1b25882ad5d7089b8e91f390261d5de6dd8cf9e80e273b5aa7', 'n_annotations': '0', 'class_ids_present': '', 'width': '704', 'height': '960'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_48.jpg,train,ROYA_P_A_48,ROYA,"{'filename': 'ROYA_P_A_48.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': 'e7212e9214f5b1669bf0dabb3244727402f5fe1664926c138237865fb3462b90', 'n_annotations': '6', 'class_ids_present': '0', 'width': '640', 'height': '960'}",0,0,0,6,0,0,-1,-1,0.9093886017799377,5,0.04493345,0.04084859
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINADOR_5.jpg,test,MINADOR_5,MINADOR,"{'filename': 'MINADOR_5.jpg', 'split': 'train', 'inferred_source': 'rust_and_leaf_miner', 'provenance_evidence': 'declared_by_author', 'sha256': 'b35bf2c0ce6000f04cbc789cb2f86e8169dabefd4c3f6dec87ecf1e8d2fee6ff', 'n_annotations': '3', 'class_ids_present': '3', 'width': '960', 'height': '512'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_113.jpg,train,MINEIRO_113,MINEIRO,"{'filename': 'MINEIRO_113.jpg', 'split': 'train', 'inferred_source': 'rust_and_leaf_miner', 'provenance_evidence': 'declared_by_author', 'sha256': 'd1fd7946394bac23404a7919f6670416cd0c856a35e150af1de08b600fc927ee', 'n_annotations': '11', 'class_ids_present': '3', 'width': '960', 'height': '512'}",0,0,3,0,0,11,-1,-1,0.9356584548950195,5,5.1816305e-06,5.1816305e-06
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_214.jpg,test,SANAS_SOCORRO_214,SANAS,"{'filename': 'SANAS_SOCORRO_214.jpg', 'split': 'val', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '45fc0872e773366fb3cc5cc9dc66b102011b03b7d722e818d1f4cfc6e386a4e8', 'n_annotations': '0', 'class_ids_present': '', 'width': '960', 'height': '768'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_381.jpg,train,SANAS_NUEVAS_381,SANAS,"{'filename': 'SANAS_NUEVAS_381.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '1ce248852164325b5d531362121769c8b62badf1f1643d25efa4ec0f30cdfd07', 'n_annotations': '0', 'class_ids_present': '', 'width': '896', 'height': '960'}",0,0,0,0,0,0,-1,-1,0.9642687439918518,5,0.00852741,0.009948646
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_502.jpg,train,SANAS_NUEVAS_502,SANAS,"{'filename': 'SANAS_NUEVAS_502.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': 'be8df5b62387469b58cc951c1ae882edbcb22652de98d2258ddce6034724e333', 'n_annotations': '0', 'class_ids_present': '', 'width': '960', 'height': '704'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_353.jpg,val,SANAS_SOCORRO_353,SANAS,"{'filename': 'SANAS_SOCORRO_353.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '7e4794712be20463fee9a1c919e2ba45bdebc28f30b0b85649df25b3df11a16b', 'n_annotations': '0', 'class_ids_present': '', 'width': '704', 'height': '960'}",0,0,0,0,0,0,-1,-1,0.9330729246139526,5,0.0011895382,0.0011895382
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_13.jpg,train,ROYA_FONDO_13,ROYA,"{'filename': 'ROYA_FONDO_13.jpg', 'split': 'train', 'inferred_source': 'rust_and_leaf_miner', 'provenance_evidence': 'declared_by_author', 'sha256': '392a29c000ac163132d5350ec915228b03bc0fed499ab111429fc71dc3fdf7e5', 'n_annotations': '1', 'class_ids_present': '0', 'width': '960', 'height': '448'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_FONDO_35.jpg,val,ROYA_FONDO_35,ROYA,"{'filename': 'ROYA_FONDO_35.jpg', 'split': 'val', 'inferred_source': 'rust_and_leaf_miner', 'provenance_evidence': 'declared_by_author', 'sha256': 'fc153b145cde08a20f1e114f8c13d7cb9dd57ef9e7a0e8ed42b7d2a8dc092b83', 'n_annotations': '16', 'class_ids_present': '0', 'width': '576', 'height': '960'}",1,0,0,16,0,0,-1,-1,0.9301777482032776,5,0.0048835287,0.0062788227
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_323.jpg,train,SANAS_SOCORRO_323,SANAS,"{'filename': 'SANAS_SOCORRO_323.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '29454c1287c1cb7fb6d95df264acc8514c7e1d3a4521c4f7dc4108ae69297c74', 'n_annotations': '0', 'class_ids_present': '', 'width': '960', 'height': '576'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_476.jpg,val,SANAS_NUEVAS_476,SANAS,"{'filename': 'SANAS_NUEVAS_476.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': 'dabd56a1e8497ffe8811fddc5fb48dfe899178a273d3fcf4f7c98d727807b3f3', 'n_annotations': '0', 'class_ids_present': '', 'width': '960', 'height': '768'}",0,0,0,0,0,0,-1,-1,0.9631437063217163,5,0.14074756,0.18766342
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\ROYA_P_A_26.jpg,test,ROYA_P_A_26,ROYA,"{'filename': 'ROYA_P_A_26.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '66127ae88ea9e94f13c95d9538089e092243531a6951efd34cbce9274a13ce96', 'n_annotations': '12', 'class_ids_present': '0', 'width': '960', 'height': '512'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_57.jpg,train,ROYA_P_A_57,ROYA,"{'filename': 'ROYA_P_A_57.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': 'e9fef76ed481d88050bff4a4154bbbb30dd94a13f91cadc84eff13149f45cd9c', 'n_annotations': '2', 'class_ids_present': '0', 'width': '640', 'height': '960'}",12,0,0,2,0,0,-1,-1,0.9204514622688293,5,0.0028343454,0.003542932
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_214.jpg,test,SANAS_SOCORRO_214,SANAS,"{'filename': 'SANAS_SOCORRO_214.jpg', 'split': 'val', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '45fc0872e773366fb3cc5cc9dc66b102011b03b7d722e818d1f4cfc6e386a4e8', 'n_annotations': '0', 'class_ids_present': '', 'width': '960', 'height': '768'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_382.jpg,train,SANAS_NUEVAS_382,SANAS,"{'filename': 'SANAS_NUEVAS_382.jpg', 'split': 'val', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '22e9718605edb40c8e8aaf05d2c127ec558f422654b8e9da786c8c65ec46ad35', 'n_annotations': '0', 'class_ids_present': '', 'width': '960', 'height': '896'}",0,0,0,0,0,0,-1,-1,0.9517320394515991,5,0.00041836328,0.0004880905
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINADOR_77.jpg,test,MINADOR_77,MINADOR,"{'filename': 'MINADOR_77.jpg', 'split': 'train', 'inferred_source': 'rust_and_leaf_miner', 'provenance_evidence': 'declared_by_author', 'sha256': '744e4f90f0435ad91840d548ff06789559cb62a51a09d39c97997727eee909eb', 'n_annotations': '5', 'class_ids_present': '3', 'width': '960', 'height': '512'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINEIRO_141.jpg,val,MINEIRO_141,MINEIRO,"{'filename': 'MINEIRO_141.jpg', 'split': 'test', 'inferred_source': 'rust_and_leaf_miner', 'provenance_evidence': 'declared_by_author', 'sha256': 'cfb3fcc98289508a8d5d694c8c5c3093327e8fff812b5e09fb6f538553b1fc7b', 'n_annotations': '12', 'class_ids_present': '3', 'width': '960', 'height': '576'}",0,0,5,0,0,12,-1,-1,0.8750619888305664,5,0.0007228127,0.00081316434
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINADOR_71.jpg,test,MINADOR_71,MINADOR,"{'filename': 'MINADOR_71.jpg', 'split': 'val', 'inferred_source': 'rust_and_leaf_miner', 'provenance_evidence': 'declared_by_author', 'sha256': 'a6764da5b7b41ad587d22a4fc75972fdbfe85dbfeb622b4fb47ecb27d0fb8095', 'n_annotations': '8', 'class_ids_present': '3', 'width': '960', 'height': '448'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINEIRO_3.jpg,val,MINEIRO_3,MINEIRO,"{'filename': 'MINEIRO_3.jpg', 'split': 'train', 'inferred_source': 'rust_and_leaf_miner', 'provenance_evidence': 'declared_by_author', 'sha256': '87104af6dcd0d98514800c6034728ac02fd0577b50ed58a56907f5411092e814', 'n_annotations': '5', 'class_ids_present': '3', 'width': '960', 'height': '448'}",0,0,8,0,0,5,-1,-1,0.9070538878440857,5,0.0029318128,0.0029318128
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_384.jpg,train,SANAS_NUEVAS_384,SANAS,"{'filename': 'SANAS_NUEVAS_384.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': 'c9644baf1bef3a5bf2f46564c560c1699179c9d638f0be38bb90647efb5cc1b2', 'n_annotations': '0', 'class_ids_present': '', 'width': '960', 'height': '704'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_128.jpg,val,SANAS_SOCORRO_128,SANAS,"{'filename': 'SANAS_SOCORRO_128.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': 'c9e5a041ea8f703753264eff6c67b379c27e4fac9e2d213d46f8cdd9f2f0e8ea', 'n_annotations': '0', 'class_ids_present': '', 'width': '704', 'height': '960'}",0,0,0,0,0,0,-1,-1,0.9291601777076721,5,0.10116864,0.10116864
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_438.jpg,train,SANAS_NUEVAS_438,SANAS,"{'filename': 'SANAS_NUEVAS_438.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '7c2a3fe22dec8002fbf73e9aeac4de0b132793784e46125f0df600a19b5c3422', 'n_annotations': '0', 'class_ids_present': '', 'width': '704', 'height': '960'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_427.jpg,val,SANAS_NUEVAS_427,SANAS,"{'filename': 'SANAS_NUEVAS_427.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': 'ea38e131059878ac84ee073a9e00fcde50eba7cdbb1467c284855f83e6a636d6', 'n_annotations': '0', 'class_ids_present': '', 'width': '768', 'height': '960'}",0,0,0,0,0,0,-1,-1,0.9148881435394287,5,0.0024454752,0.0026677912
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_Muy_A_107.jpg,train,COCO_Muy_A_107,COCO,"{'filename': 'COCO_Muy_A_107.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '433903d8ab81debc6fb5b919d763b2599c0d544945872078d7260b2ae8d02763', 'n_annotations': '44', 'class_ids_present': '1', 'width': '640', 'height': '960'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\COCO_Muy_A_76.jpg,val,COCO_Muy_A_76,COCO,"{'filename': 'COCO_Muy_A_76.jpg', 'split': 'val', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': 'ba975cec5c21cff38a07ee1eeefe5f3e35222198d9cbe8c33cc551b73b3e1cff', 'n_annotations': '25', 'class_ids_present': '0;1', 'width': '512', 'height': '960'}",0,44,0,1,24,0,-1,-1,0.8702813386917114,5,1.5894573e-08,1.2715658e-08
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_74.jpg,test,SANAS_SOCORRO_74,SANAS,"{'filename': 'SANAS_SOCORRO_74.jpg', 'split': 'val', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '3742d6a47068d21168f8c7c3d85ac6423c2c31d6335116f136f37635dc0d1d7a', 'n_annotations': '0', 'class_ids_present': '', 'width': '704', 'height': '960'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_573.jpg,train,SANAS_NUEVAS_573,SANAS,"{'filename': 'SANAS_NUEVAS_573.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '62ca7e36f8b5bc58af3f5499b07f8ee7c490768a7dfb63351ba8b29fefca5c85', 'n_annotations': '0', 'class_ids_present': '', 'width': '768', 'height': '960'}",0,0,0,0,0,0,-1,-1,0.9124364852905273,5,0.0002691375,0.00029360453
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINADOR_57.jpg,test,MINADOR_57,MINADOR,"{'filename': 'MINADOR_57.jpg', 'split': 'train', 'inferred_source': 'rust_and_leaf_miner', 'provenance_evidence': 'declared_by_author', 'sha256': 'cb710067a86549ae3bcb27171d8f8c76d51050bc9b1d7f0b68b684cc731aa60f', 'n_annotations': '6', 'class_ids_present': '3', 'width': '448', 'height': '960'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_184.jpg,train,MINEIRO_184,MINEIRO,"{'filename': 'MINEIRO_184.jpg', 'split': 'val', 'inferred_source': 'rust_and_leaf_miner', 'provenance_evidence': 'declared_by_author', 'sha256': '1361994f91dcdbbb405fa8a7f65f4ac33c014a93f5c96a3e268f1513db57e21f', 'n_annotations': '3', 'class_ids_present': '3', 'width': '512', 'height': '960'}",0,0,6,0,0,3,-1,-1,0.9049124717712402,5,0.0026133244,0.0029866565
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_163.jpg,test,SANAS_NUEVAS_163,SANAS,"{'filename': 'SANAS_NUEVAS_163.jpg', 'split': 'val', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '678134149830237572dd0b4240dc3a3e65b92d36f6060f59f31c4ee44927ee42', 'n_annotations': '0', 'class_ids_present': '', 'width': '960', 'height': '576'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_15.jpg,train,ROYA_P_A_15,ROYA,"{'filename': 'ROYA_P_A_15.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '727e4bb331d30ee7a53bdabf35affc18130ccc5231c6bd345c716ebc4ea51f8c', 'n_annotations': '16', 'class_ids_present': '0', 'width': '960', 'height': '512'}",0,0,0,16,0,0,-1,-1,0.8887760639190674,5,0.040956948,0.036406174
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_141.jpg,test,SANAS_SOCORRO_141,SANAS,"{'filename': 'SANAS_SOCORRO_141.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': 'c440a267558bd09a3555657d68ba3e79745bcd1b7d70a8fc8c2a5040bbea1a29', 'n_annotations': '0', 'class_ids_present': '', 'width': '576', 'height': '960'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_326.jpg,train,SANAS_NUEVAS_326,SANAS,"{'filename': 'SANAS_NUEVAS_326.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': 'a146ab46d5ea565a874cbb742d41da17391f4a593da7332fb619e9f4334d0479', 'n_annotations': '0', 'class_ids_present': '', 'width': '960', 'height': '832'}",0,0,0,0,0,0,-1,-1,0.8979904055595398,5,0.005418347,0.0078265015
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_502.jpg,train,SANAS_NUEVAS_502,SANAS,"{'filename': 'SANAS_NUEVAS_502.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': 'be8df5b62387469b58cc951c1ae882edbcb22652de98d2258ddce6034724e333', 'n_annotations': '0', 'class_ids_present': '', 'width': '960', 'height': '704'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_476.jpg,val,SANAS_NUEVAS_476,SANAS,"{'filename': 'SANAS_NUEVAS_476.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': 'dabd56a1e8497ffe8811fddc5fb48dfe899178a273d3fcf4f7c98d727807b3f3', 'n_annotations': '0', 'class_ids_present': '', 'width': '960', 'height': '768'}",0,0,0,0,0,0,-1,-1,0.9388737678527832,5,0.14871478,0.1622343
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_P_A_67.jpg,test,COCO_P_A_67,COCO,"{'filename': 'COCO_P_A_67.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '2447ec8cdc6f99a0fd1a1d12803c6258085a5d7861f171a36acc75b43e95b08c', 'n_annotations': '9', 'class_ids_present': '1', 'width': '576', 'height': '960'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_Muy_A_110.jpg,train,COCO_Muy_A_110,COCO,"{'filename': 'COCO_Muy_A_110.jpg', 'split': 'test', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '8f0986c97278ae005e474585f8ed79055cc471ac0ed26b6a13de91c8af776241', 'n_annotations': '21', 'class_ids_present': '0;1', 'width': '576', 'height': '960'}",0,9,0,3,18,0,-1,-1,0.90929114818573,5,0.0009324321,0.0009324321
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_463.jpg,train,SANAS_SOCORRO_463,SANAS,"{'filename': 'SANAS_SOCORRO_463.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': 'f5ed2e2b97935ca168cf091a4a5a5d4bbdbebbc24cd7f089946d8e54292104f0', 'n_annotations': '0', 'class_ids_present': '', 'width': '576', 'height': '960'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_11.jpg,val,SANAS_SOCORRO_11,SANAS,"{'filename': 'SANAS_SOCORRO_11.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '2185ab2a07fcab048ca77ceb60567f36c60ba4a7eb9c89e946c984d77d21f058', 'n_annotations': '0', 'class_ids_present': '', 'width': '960', 'height': '512'}",0,0,0,0,0,0,-1,-1,0.9141912460327148,5,0.114759855,0.10200876
